Name,URL,Income,Pages,Size,404,500,Robots
MENARD COUNTY HISTORICAL SOCIETY,www.petersburgilchamber.com,13370.0,2,977,0,0,True
SWEDISH HISTORICAL SOCIETY,swedishhistorical.org,149219.0,48,213671,5,0,True
BOONE COUNTY HISTORICAL SOCIETY,www.bchmuseum.org,321296.0,154,574920246,10,0,False
DUPAGE COUNTY HISTORICAL SOCIETY,dupagehistory.org,3322.0,395,8675437,5,0,False
NAPERVILLE HERITAGE SOCIETY,www.napersettlement.org,3125375.0,3560,555475114,28,1,True
FLAGG TOWNSHIP HISTORICAL SOCIETY,flaggtownshipmuseum.org,41990.0,65,11819239,3,0,False
MACON COUNTY HISTORICAL SOCIETY,www.mchsdecatur.org,192967.0,4,2079,0,0,True
KANKAKEE COUNTY HISTORICAL SOCIETY,www.kankakeecountymuseum.com,185337.0,20,111958,2,0,True
LOMBARD HISTORICAL SOCIETY INC,www.lombardhistory.org,118821.0,196,11776566,6,0,False
HISTORIC ELSAH FOUNDATION,www.historicelsah.org,31060.0,0,0,0,0,False
ALTON MUSEUM OF HISTORY & ART INC AMHA,www.altonmuseum.com,16875.0,210,13131874,2,0,False
UKRANIAN INSTITUTE MODERN ART,www.uima-chicago.org,178599.0,1288,49259729,1,0,True
PARK RIDGE HISTORICAL SOCIETY,www.pennyville.org,11127.0,0,0,0,0,False
LAKE FOREST-LAKE BLUFF HISTORICAL SOCIETY,www.lflbhistory.org,229050.0,3959,340529809,7,0,True
RIDGE HISTORICAL SOCIETY,www.ridgehistoricalsociety.org,45997.0,156,27814836,3,0,False
MIDWAY VILLAGE & MUSEUM CENTER,www.midwayvillage.com,1438499.0,1377,140830920,12,0,False
HISTORIC PULLMAN FOUNDATION INC,                                www.pullmanil.org,65474.0,0,0,0,0,False
MACOUPIN COUNTY HISTORICAL SOCIETY,www.macsociety.org,71161.0,0,0,0,0,False
UNITY TEMPLE RESTORATION FOUNDATION,www.utrf.org,414394.0,232,892714749,6,0,True
SOUTH SIDE COMMUNITY ART CENTER,www.southsidecommunityartcenter.com,208920.0,3,1632,0,0,False
FRANK LLOYD WRIGHT PRESERVATION TRUST,flwright.org,6176533.0,730,51478789,6,0,True
REDDICK MANSION ASSOCIATION,www.reddickmansion.com,1418775.0,3,1321,0,0,False
GLEN ELLYN HISTORICAL SOCIETY,gehistoricalsociety.homestead.com,216338.0,62,59972,1,0,True
ILLINOIS HIGH SCHOOL BASKETBALL HALL OF FAME & MUSEUM,illinoishoops.org,78793.0,0,0,0,0,False
MUSEUM OF CLASSIC CHICAGO TELEVISION,www.fuzzymemories.tv,12385.0,1469756,6058835491,0,1,True
AMERICAN TOBY JUG MUSEUM,www.tobyjugmuseum.com,24263.0,0,0,0,0,False
ILLINOIS RURAL HERITAGE MUSEUM INC,illinoisruralheritagemuseum.org,124638.0,0,0,0,0,False
ITALIAN AMERICAN VETERANS MUSEUM & LIBRARY INC,www.jccia.com,57485.0,3,1936,2,0,False
PLATTEVILLE COMMUNITY ARBORETUM INC,www.plattevillearboretum.org,32966.0,0,0,0,0,False
BELLEVILLE HISTORICAL SOCIETY,bellevillehistoricalsociety.org,13445.0,0,0,0,0,False
THEBES HISTORICAL SOCIETY,www.thebescourthouse.com,7648.0,1088,240143802,8,0,True
NATIONAL MUSEUM OF HEALTH AND MEDICINE CHICAGO,www.nmhmchicago.org,52152.0,396,4521427,12,0,True
CHAPEL ON THE GREEN HISTORICAL SOCIETY NFP,chapelonthegreen.org,36255.0,0,0,0,0,False
NAVY PIER INC,www.navypier.com,46075648.0,0,0,0,0,False
PEORIA RIVERFRONT MUSEUM FOUNDATION,www.lakeview-museum.org,1346792.0,4,2004,0,0,False
RBF DOME NFP,fullerdomehome.org,18941.0,0,0,0,0,False
POLO HISTORICAL SOCIETY,www.polohistoricalsociety.org,19906.0,28,368517,1,0,False
CHICAGO ACADEMY OF SCIENCES,www.naturemuseum.org,6304039.0,2074,313198808,13,0,True
CUNEO MANSION AND GARDENS,cuneomansion.org,922626872.0,3,2568,2,0,False
MORTON ARBORETUM,www.mortonarb.org,81296157.0,269368,5957176858,20,0,True
HARRY AND DELLA BURPEE MUSEUM ASSOCIATION,www.burpee.org,1793321.0,503,10720077,24,0,True
CHICAGO HISTORICAL SOCIETY,www.chicagohistory.org,30158452.0,20288,1348566443,1586,0,True
FIELD MUSEUM OF NATURAL HISTORY,www.fieldmuseum.org,108743987.0,15193,2759939076,1076,0,True
CHAPIN HALL CENTER FOR CHILDREN,chapinhall.org,14482443.0,2815,338099659,8,0,True
CHICAGO ZOOLOGICAL SOCIETY,www.brookfieldzoo.org,75284330.0,7,3663,0,0,False
ART INSTITUTE OF CHICAGO,www.artic.edu,566433822.0,416930,21978834451,257,1,True
MUSEUM OF SCIENCE AND INDUSTRY,www.mosi.org,59219190.0,990,191012260,18,2,True
NEWBERRY LIBRARY,www.newberry.org,20128583.0,56924,2707508580,103,0,True
NORTHWESTERN UNIVERSITY,www.northwestern.edu,3493558140.0,110077,3284343101,2094,2,True
CHICAGO SYMPHONY ORCHESTRA,cso.org,114197842.0,0,0,0,0,False
DOMINICAN UNIVERSITY,www.dom.edu,88075054.0,0,0,0,0,False
SHEDD AQUARIUM SOCIETY,www.sheddaquarium.org,112534392.0,4913,584088898,0,0,False
UNIVERSITY OF CHICAGO,www.smartmuseum.uchicago.edu,2454194243.0,1426,18197346,161,0,True
EVANSTON HISTORY CENTER,www.evanstonhistorical.org,1381738.0,8,16400,0,0,True
CHICAGO HORTICULTURAL SOCIETY,www.chicagobotanic.org,50825030.0,40911,1921271254,221,0,True
BUREAU COUNTY HISTORICAL SOCIETY,www.bureaucountymuseum.com,90417.0,181,1416623,12,0,False
ROCKFORD ART MUSEUM,www.rockfordartmuseum.org,1765488.0,12779,253501922,10,0,True
JOHN H VANDERPOEL ART ASSOCIATION,www.vanderpoelartmuseum.org,63080.0,0,0,0,0,False
LIZZADRO MUSEUM OF LAPIDARY ARTS,www.lizzadromuseum.org,582980.0,1779,73356900,15,0,False
LINCOLN PARK ZOOLOGICAL SOCIETY,www.lpzoo.org,56301032.0,59436,4118056443,1122,3,True
DUSABLE MUSEUM OF AFRICAN AMERICAN HISTORY INC,www.dusablemuseum.org,3729701.0,594,81737956,5,0,False
BISHOP HILL HERITAGE ASSOCIATION,www.bishophillheritage.org,742259.0,0,0,0,0,False
ILLINOIS LABOR HISTORY SOCIETY,illinoislaborhistory.com,93833.0,3,6654,0,0,True
LANDMARKS PRESERVATION COUNCIL,www.landmarks.org,2889181.0,6202,993396650,39,0,False
IRISH AMERICAN HERITAGE CENTER,www.irish-american.org,1443621.0,1368,10957816,5,0,True
HYDE PARK ART CENTER,www.hydeparkart.org,1505971.0,0,0,0,0,False
KEWANEE HISTORICAL SOCIETY,www.kewaneehistory.com,14995.0,297,37486225,2,0,False
CHICAGO JEWISH HISTORICAL SOCIETY,www.chicagojewishhistory.org,53671.0,0,0,0,0,False
NATIONAL ITALIAN AMERICAN SPORTS HALL OF FAME INC,www.niashf.org,1161224.0,2951,178490310,3,0,True
GARFIELD HERITAGE SOCIETY INC,www.garfieldfarm.org,174055.0,302,1911761,10,0,False
HYDE PARK HISTORICAL SOCIETY,www.hydeparkhistory.org,36631.0,641,172913882,4,0,True
CAMPTON HISTORIC AGRICULTURAL LANDS,www.garfieldfarm.org,365862.0,302,1911761,10,0,False
ART ENCOUNTER,artencounter.org,513753.0,648,9561037,14,0,True
PRESERVATION OF EGYPTIAN THEATRE INC,egyptiantheatre.org,327122.0,1676,372159351,10,0,True
ANTIQUE ENGINE & TRACTORS ASSOCIATION INCORPORATED,ae-ta.com,96281.0,0,0,0,0,False
CAMPBELL CENTER FOR HISTORIC PRESERVATION STUDIES,www.campbellcenter.org,428748.0,5,81718,0,0,True
BURLINGTON ROUTE HISTORICAL SOCIETY,www.burlingtonroute.com,72478.0,0,0,0,0,False
RONALD REAGAN HOME PRESERVATION FOUNDATION,reaganhome.org,90019.0,3547,387737706,28,0,False
GENESEO HISTORICAL ASSOCIATION,geneseohistoricalmuseum.com,167638.0,40,432167,2,0,False
HOLOCAUST MEMORIAL FOUNDATION OF ILLINOIS INC,www.hmfi.org,14151150.0,3,1618,0,0,False
COLONEL DAVENPORT HISTORICAL FND,www.davenporthouse.org,22075.0,0,0,0,0,False
ASSOC TO RESTORE CITY HALL INC,www.sandwich.il.us,144635.0,172,88929334,6,0,False
NATIONAL VIETNAM VETERANS ART MUSEUM,www.nvam.org,253916.0,284,20610323,3,0,False
SHORE LINE INTERURBAN HISTORICAL SOCIETY,www.shore-line.org,136920.0,0,0,0,0,False
NATIONAL MUSEUM OF MEXICAN ART,www.nationalmuseumofmexicanart.org,4929405.0,1569,68009792,3,0,True
LAKES REGION HISTORICAL SOCIETY,www.lakesregionhistory.org,109214.0,189,72177719,35,0,True
NORWOOD PARK HISTORICAL SOCIETY,norwoodparkhistoricalsociety.org,94271.0,72,9773639,10,0,False
ELGIN PUBLIC MUSEUM INCORPORATED,www.elginpublicmuseum.org,89804.0,124,4524805,1,0,False
DISCOVERY CENTER MUSEUM OF ROCKFORD INC,www.discoverycentermuseum.org,2121256.0,598,66858028,8,0,True
NIABI ZOOLOGICAL SOCIETY,www.niabizoo.com,865195.0,495,42628054,135,0,True
ERNEST HEMINGWAY FOUNDATION,www.ehfop.org,582072.0,0,0,0,0,False
LAGRANGE ART LEAGUE,www.lagrangeartleague.org,142391.0,127,20659397,2,0,True
FRIENDS OF DANADA INC,friendsofdanada.org,555145.0,0,0,0,0,False
QUAD CITY BOTANICAL CENTER FOUNDATION,www.qcgardens.com,647406.0,38,234575,1,0,True
RAVENSWOOD LAKE VIEW HISTORICAL ASSOCIATION,www.ravenswoodlakeview.com,917.0,0,0,0,0,False
MANTENO HISTORICAL SOCIETY,mantenohistoricalsociety.org,35289.0,40,4720467,1,0,False
ROSELLE HISTORICAL FOUNDATION,www.rosellehistory.com,19895.0,131,38174936,2,0,True
FRIENDS OF THE CHICAGO RIVER,www.chicagoriver.org,2067732.0,0,0,0,0,False
NATIONAL HELLENIC MUSEUM,www.nationalhellenicmuseum.org,3361274.0,1243,228156680,50,0,True
WOOD LIBRARY-MUSEUM OF ANESTHESIOLOGY,woodlibrarymuseum.org,2511663.0,5485,5831995305,21,4,True
RIVERFRONT MUSEUM PARK,www.riverfrontmuseumpark.org,1341641.0,0,0,0,0,False
SCIENCE AND TECHNOLOGY INTERACTIVE CENTER,scitechmuseum.org,640167.0,341,22752235,7,0,True
CLARENDON HILLS HISTORICAL SOCIETY,clarendonhillshistory.org,9848.0,0,0,0,0,False
EDGEWATER HISTORICAL SOCIETY,www.edgewaterhistory.org,63969.0,2714,10604295,0,0,True
ETHNIC HERITAGE MUSEUM,www.ethnicheritagemuseum.org,218394.0,209,6643236,0,0,True
ROCKFORD PUBLIC LIBRARY,www.rockfordpubliclibrary.org,53560.0,866,54041412,14,0,True
AIR CLASSICS INC,www.airclassicsmuseum.org,16590.0,96,5817634,4,0,False
FRANK LLOYD WRIGHT BUILDING CONSERVANCY,www.savewright.org,387890.0,0,0,0,0,False
CHICAGO ATHENAEUM,chi-athenaeum.org,327081.0,11821,1259933396,161,0,False
KOHL CHILDRENS MUSEUM OF GREATER CHICAGO INC,www.kohlchildrensmuseum.org,4686607.0,39003,678169745,71,0,True
PLEASANT HOME FOUNDATION,www.pleasanthome.org,126230.0,46,199695,11,0,True
FRIENDS OF FIBER ART INTERNATIONAL,www.friendsoffiberart.org,77878.0,10,21618,1,0,True
GREAT LAKES NAVAL MUSEUM FOUNDATION,www.greatlakesnavalmuseum.org,46383.0,38,515129,10,0,False
CHILDRENS MUSEUM OF OAK PARK INC,www.wonder-works.org,305342.0,467,8941217,16,0,True
WOMAN MADE,www.womanmade.org,174911.0,3082,20000016,1102,0,True
THE LEATHER ARCHIVES AND MUSEUM,www.leatherarchives.org,197352.0,320,10036178,7,0,True
ELMHURST HISTORICAL MUSEUM,www.elmhurst.org,156031.0,21317,5678932205,215,48,True
JOHN F. KENNEDY HEALTH WORLD,www.healthworldoutreach.org,241848.0,99,20646964,4,1,True
OTTAWA HISTORICAL AND SCOUTING HERITAGE MUSEUM,ottawamuseum.org,25207.0,0,0,0,0,False
FRANCES WILLARD HISTORICAL ASSOCIATION,www.franceswillardhouse.org,25724.0,520,144560534,2,0,True
BRONZEVILLE CHILDRENS MUSEUM,www.bronzevillechildrensmuseum.com,107914.0,129,98723779,10,0,False
GLESSNER HOUSE MUSEUM,www.glessnerhouse.org,769446.0,2907,47687659,10,0,True
APPLE RIVER FORT HISTORIC FOUNDATION INC,www.appleriverfort.org,14746.0,40,5517050,1,0,True
JOSEPH F GLIDDEN HOMESTEAD AND HISTORICAL CENTER,www.gliddenhomestead.org,84175.0,209,45028916,9,0,False
LAKE BLUFF HISTORY MUSEUM,www.lakebluffhistory.org,40380.0,0,0,0,0,False
ELMHURST ART MUSEUM,www.elmhurstartmuseum.org,1609016.0,4529,217134378,3,0,True
MIDWEST SAVE OUR ANCESTORS REMAINS & RESOURCES INDIG NETWORK,midwestsoarring.org,57226.0,0,0,0,0,False
ELIZABETH HISTORICAL SOCIETY,elizabethhistoricalsociety.com,11307.0,0,0,0,0,False
MASCOUTAH HISTORICAL SOCIETY INC,www.mascoutahheritagemuseum.org,63391.0,30,2198077,2,0,False
GARFIELD PARK CONSERVATORY ALLIANCE,www.garfield-conservatory.org,2420134.0,991,76317837,43,0,False
ANDERSON GARDENS,www.andersongardens.org,1195384.0,12710,437246209,1455,0,True
HISTORIC PRESERVATION FOUNDATION OF THE FORTNIGHTLY,www.fortnightlychicago.org,536847.0,27,104306,1,0,True
MILLENIUM PARK INC,www.millenniumpark.org,12120402.0,5,3558,3,0,False
CHIPPIANNOCK CEMETERY HERITAGE FOUNDATION,www.chippiannock.com,6195.0,120,1495410,3,0,False
PROJECT EXPLORATION,www.projectexploration.org,1396724.0,0,0,0,0,False
HISTORYMAKER,www.thehistorymakers.com,2544723.0,19252,897265239,427,3,True
JOLIET AREA HISTORICAL MUSEUM,www.jolietmuseum.org,696258.0,486,25770688,4,0,True
CRYSTAL LAKE HISTORICAL SOCIETY INC,www.cl-hs.org,12468.0,0,0,0,0,False
626 LANDMARK FOUNDATION,www.626landmark.org,90896.0,0,0,0,0,False
THE CHILDRENS MUSEUM IN OAK LAWN,www.cmoaklawn.org,587798.0,458,18856765,7,0,True
AFTER SCHOOL MATTERS,afterschoolmatters.org,20278051.0,1806,178142298,22,0,True
NORTHERN ILLINOIS FIRE MUSEUM,www.nifm.net,10177.0,0,0,0,0,False
POLISH WOMEN'S ALLIANCE,www.pwaa.org,79133.0,0,0,0,0,False
CHINATOWN MUSEUM FOUNDATION,www.ccamuseum.org,304595.0,1575,75278843,7,0,True
GRUNDY COUNTY HISTORICAL SOCIETY,www.grundycountyhs.org,27028.0,0,0,0,0,False
LYRIC OPERA OF CHICAGO,www.lyricopera.org,91167650.0,1569,159934941,34,115,False
DUPAGE GRAUE MILL CORPORATION,www.grauemill.org,351796.0,94,1192278,2,0,False
NORTHERN ILLINOIS UNIVERSITY FOUNDATION,niufoundation.org,73309581.0,163,641773,1,61,True
ILLINOIS RAILWAY MUSEUM,www.irm.org,2621719.0,133268,48259938738,1,12,True
KENILWORTH HISTORICAL SOCIETY,kenilworthhistoricalsociety.org,1009323.0,1,492,0,0,True
STEPHENSON COUNTY HISTORICAL SOCIETY,www.stephcohs.org,63760.0,2,9100,0,0,True
RENAISSANCE SOCIETY AT THE UNIVERSITY OF CHICAGO,www.renaissancesociety.org,1221815.0,27279,3218859126,13,0,False
WINNETKA HISTORICAL SOCIETY,www.winnetkahistory.org,164333.0,9590,551738520,64,0,True
TINKER SWISS COTTAGE INC,www.tinkercottage.com,276688.0,118,7027393,0,0,True
ROCK ISLAND COUNTY HISTORICAL SOCIETY,www.rockislandcounty.org,565968.0,16906,1910358803,559,4,True
DEER PATH ART LEAGUE,www.deerpathartleague.org,147404.0,127,22705849,0,0,False
LASALLE COUNTY HISTORICAL SOCIETY,www.lasallecountymuseum.org,134494.0,0,0,0,0,False
SWEDISH-AMERICAN HISTORICAL SOCIETY,www.swedishamericanhist.org,44458.0,200,17078514,2,0,False
MCHENRY COUNTY HISTORICAL SOCIETY,www.mchsonline.org,251881.0,1,602,0,0,True
BALZEKAS MUSEUM OF LITHUANIAN CULTURE,www.balzekasmuseum.org,323770.0,16834,145786545,110,0,False
CHICAGO ARCHITECTURE FOUNDATION,www.architecture.org,13971552.0,3762,23722814,757,0,True
ARLINGTON HEIGHTS HISTORICAL SOCIETY,www.ahmuseum.org,44158.0,1001,27913907,94,1,False
MUSEUM OF CONTEMPORARY ART,www.mcachicago.org,32668652.0,14821,277011619,81,0,True
ELGIN AREA HISTORICAL SOCIETY,www.cityofelgin.org,182775.0,11119,3602038923,246,1,True
WILMETTE HISTORICAL SOCIETY,www.wilmettehistory.org,72930.0,1199,62275579,25,0,True
DES PLAINES HISTORICAL SOCIETY,desplaineshistory.org,217929.0,190,1744912,5,0,True
ILLINOIS STATE GENEALOGICAL SOCIETY,www.ilgensoc.org,87867.0,1,504,0,0,True
SPRINGFIELD AREA ARTS COUNCIL,springfieldartsco.org,152844.0,0,0,0,0,False
GOVERNOR OGLESBY MANSION,www.oglesbymansion.org,80215.0,0,0,0,0,False
JEFFERSON COUNTY HISTORICAL SOCIETY,www.jchs.mvn.net,107074.0,54,1876140,2,0,True
HERITAGE IN FLIGHT MUSEUM INC,www.heritageinflight.org,24487.0,2,990,2,0,False
OLD HOUSE SOCIETY,www.oldhousesociety.org,163942.0,0,0,0,0,False
PRESERVATION AND CONSERVATION ASSOCIATION OF CHAMPAIGN COUNT,pacacc.org,175317.0,0,0,0,0,False
MAEYSTOWN PRESERVATION SOCIETY,www.maeystownpreservationsociety.org,46032.0,0,0,0,0,False
HISTORICAL SOCIETY OF QUINCY AND ADAMS COUNTY ENDOWMENT FUND,www.adamscohistory.org,16075.0,229,12023885,63,0,False
MCDONOUGH COUNTY HISTORIC PRESERVATION SOCIETY,mcdhistsociety.jimdo.com,15888.0,0,0,0,0,False
MUSEUM ASSOCIATION OF DOUGLAS COUNTY,www.douglascountymuseum.org,83157.0,0,0,0,0,False
DAVID DAVIS MANSION FOUNDATION,daviddavismansion.org,78329.0,480,7313966,7,0,True
ROCHESTER HISTORICAL PRESERVATION SOCIETY,rochesterhistoricalsociety.org,13148.0,0,0,0,0,False
CHILDRENS MUSEUM OF ILLINOIS,www.cmofil.com,418111.0,2,1367,1,0,False
MACOMB AREA CONVENTION & VISITORS BUREAU,www.makeitmacomb.com,227491.0,10849,125129597,2675,0,True
BUCHANAN CENTER FOR THE ARTS,bcaarts.org,186439.0,0,0,0,0,False
LINCOLN LIBRARY FOUNDATION,www.lincolnlibrary.info,514415.0,234,12135754,6,0,False
ORPHEUM CHILDRENS SCIENCE MUSEUM INC,www.orpheumkids.org,265638.0,3,1525,0,0,False
OCTAVE CHANUTE AEROSPACE HERITAGE FOUNDATION OF ILLINOIS,kwnm.org,147823.0,1,432,0,0,True
MENDOTA MUSEUM & HISTORICAL SOCIETY,www.mendotamuseums.org,121388.0,394,30411419,23,0,False
GENERAL JOHN A LOGAN MUSEUM,www.loganmuseum.org,102695.0,183,10120250,13,0,True
HIERONYMUS MUELLER FAMILY FOUNDATION,muellermuseum.org,512376.0,2885,1981214137,16,0,True
VERMILION COUNTY WAR MUSEUM SOCIETY,www.vcwm.org,43372.0,184,874100,1,0,False
GALESBURG MUSEUMS INC,www.discoverydepot.org,170818.0,66,19948998,0,0,True
FIVE MILE HOUSE FOUNDATION,www.fivemilehouse.org,18946.0,0,0,0,0,False
JACKSONVILLE AREA CENTER FOR INDEPENDENT LIVING,jacil.org,517931.0,106,14028478,19,0,False
WOOD RIVER REFINERY HISTORY MUSEUM,www.wrrhm.org,6649.0,62,1412391,1,0,False
PEORIA ZOOLOGICAL SOCIETY,www.peoriazoo.org,2474262.0,144,2317962,0,0,True
KOREAN WAR VETERANS NATIONAL MUSEUM & LIBRARY,www.kwnm.org,1302056.0,1,432,0,0,True
CENTRALIA AREA HISTORICAL SOCIETY,www.centraliamuseum.com,43399.0,52,4465763,12,0,False
TAZEWELL COUNTY GENEALOGICAL & HISTORICAL SOCIETY FOUNDATION,www.tcghs.org,2873.0,0,0,0,0,False
EDWARDSVILLE CHILDRENS MUSEUM INC,www.childrens-museum.net,88339.0,86,844952,0,0,True
ILLINOIS STATE POLICE HERITAGE FOUNDATION INCORPORATED,www.isphf.org,147534.0,122,33044973,24,0,True
ILLINOIS RT 66 HERITAGE PROJECT,illinoisroute66.org,418108.0,0,0,0,0,False
MCLEAN COUNTY HISTORICAL SOCIETY,www.mchistory.org,1260251.0,2816,557822687,61,0,True
NEXT PICTURE SHOW INC,www.thenextpictureshow.com,148386.0,49,5921673,3,0,False
SPRINGFIELD ART ASSOCIATION OF EDWARDS PLACE,www.springfieldart.org,1004777.0,929,88717274,5,0,False
ILLINOIS STATE MUSEUM SOCIETY MUSEUM BUILDING,www.museum.state.il.us,1609322.0,406135,3264359771,579,674,True
QUINCY ART CENTER,www.siouxcityartcenter.org,369110.0,1768,22905156,116,5,True
MCLEAN COUNTY ARTS CENTER,www.mcac.org,335453.0,4,2046,0,0,False
PEORIA HISTORICAL SOCIETY,www.peoriahistoricalsociety.org,262875.0,27852,553905686,1,0,True
ST CLAIR COUNTY HISTORICAL SOCIETY,stcchs.org,258522.0,658,1971876,62,0,True
VERMILION COUNTY MUSEUM SOCIETY,www.vermilioncountymuseum.org,428994.0,83,10285219,2,0,False
MONTICELLO RAILWAY MUSEUM INC,www.mrym.org,467296.0,3,33820,0,0,True
DEWITT COUNTY MUSEUM ASSN,www.chmoorehomestead.org,156450.0,172,6520233,2,0,False
QUINCY MUSEUM OF THE AMER INDIAN,www.thequincymuseum.com,52889.0,5,60464,0,0,True
IROQUOIS COUNTY HISTORICAL SOCIETY,iroquoiscountyhistoricalsociety.com,331636.0,94,5629642,7,0,True
MILWAUKEE ROAD HISTORICAL ASSOCIATION INC,www.mrha.com,230203.0,0,0,0,0,False
FRIENDS OF HISTORIC SECOND CHURCH,www.2ndpresbyterianfriends.org,55731.0,0,0,0,0,False
JERSEY COUNTY HISTORICAL SOCIETY,jerseyusa.net,164330.0,154,3060938,1,0,True
BICENTENNIAL ART CENTER AND MUSEUM,parisartcenter.com,54027.0,296,22049016,8,0,True
MILLER PARK ZOOLOGICAL SOCIETY,www.millerparkzoo.org,227634.0,3,1520,0,0,True
FORT CREVECOEUR INC,www.ftcrevecoeur.org,14362.0,197,9071518,5,0,False
HISTORICAL SOCIETY OF FOREST PARK,www.forestparkhistory.org,1700.0,3,1350,0,0,False
GLENVIEW HISTORY CENTER,www.glenviewhistory.org,43548.0,415,80435320,6,0,True
WEST CHICAGO HISTORICAL SOCIETY,www.krusehousemuseum.org,4317.0,0,0,0,0,False
FREEPORT ARTS CENTER,www.freeportartmuseum.org,218525.0,3,1322,0,0,False
POLISH MUSEUM OF AMERICA,www.polishmuseumofamerica.org,615395.0,8483,985881210,39,0,True
VASA ORDER OF AMERICA,www.vasaorder.com,137153.0,165,13370955,11,0,True
COLLINSVILLE HISTORICAL MUSEUM,www.collinsvillemuseum.org,299201.0,64,1319429,3,0,False
UNION STREET GALLERY,www.unionstreetgallery.org,117587.0,1507,53829213,20,0,True
MIDWEST MUSEUM OF NATURAL HISTORY,www.mmnh.org,113639.0,129,11587605,4,0,True
LITCHFIELD MUSEUM & ROUTE 66 WELCOME CENTER,litchfieldmuseum.org,106928.0,0,0,0,0,False
BOTANIC GARDENS CONSERVATION INTERNATIONAL,www.bgci.org,115756.0,86102,440450450,371,603,True
LAKE KATHERINE NATURE CENTER AND BOTANIC GARDENS,www.lakekatherine.org,272678.0,228,134305956,1,0,True
GAS CITY HISTORICAL SOCIETY INC,gascitymuseum.com,24010.0,60,410466,2,0,True
USS INDIANAPOLIS CA-35 MEMORIAL MUSEUM INC,www.ussindianapolis.us,1115.0,0,0,0,0,False
DISCOVER HISTORIC FRANKLIN,www.discoverdowntownfranklin.com,71926.0,2,8533,0,0,True
WELLFIELD BOTANIC GARDENS INC,wellfieldgardens.wordpress.com,862214.0,0,0,0,0,False
COLUMUS INDIANA ARCHITECTURAL ARCHIVES,www.columbusarchives.org,37947.0,0,0,0,0,False
CONNER PRAIRIE MUSEUM INC,www.connerprairie.org,10741392.0,16799,1446183025,69,0,True
LANGUAGE CONSERVANCY,www.languageconservancy.org,212586.0,1526,79283571,5,0,True
SHIPSHEWANA CAR MUSEUM INC,www.hostetlershudsons.com,21160.0,0,0,0,0,False
OHIO COUNTY HISTORICAL SOCIETY INC,www.ohiocountyinmuseum.org,140342.0,0,0,0,0,False
SHERIDAN HISTORICAL SOCIETY INC,sheridanhistoricalsociety.com,51487.0,2,2887,1,0,False
HOWARD COUNTY HISTORICAL SOCIETY INC,www.howardcountymuseum.org,305837.0,41,654751,2,0,False
HAMMOND HISTORICAL SOCIETY INC,www.hammondhistory.org,3003.0,0,0,0,0,False
INDIANA MEDICAL HISTORY MUSEUM INC,www.imhm.org,96409.0,144,69503764,1,0,True
FORT WAYNE RAILROAD HISTORICAL SOCIETY INC,fortwaynerailroad.org,1031595.0,0,0,0,0,False
CARROLL COUNTY WABASH & ERIE CANAL INC,www.wabashanderiecanal.org,220390.0,2,7860,0,0,True
INDIANA FOOTBALL HALL OF FAME INC,www.indiana-football.org,21247.0,0,0,0,0,False
REITZ HOME PRESERVATION SOCIETY INC,www.reitzhome.com,246772.0,0,0,0,0,False
JEFFERSON COUNTY HISTORICAL SOCIETY,www.jchshc.org,96181.0,22,102201,3,0,False
HISTORIC HOOSIER HILLS R C & D INC,www.hhhills.org,534145.0,355,56829957,6,0,True
MOORELAND COMMUNITY HISTORICAL SOCIETY INC,morelandcommunityhistoricalsocie.weebly.com,233.0,0,0,0,0,False
MICHAEL FEINSTEIN FOUNDATION FOR THE EDUCATION AND PRESERVATION OF THE GREAT AMERICAN SONGBOOK,thesongbook.org,160016.0,0,0,0,0,False
EVANSVILLE VANDERBURGH SCHOOL CORPORATION FOUNDATION,www.evscfoundation.org,2038971.0,0,0,0,0,False
FRIENDS OF THE NEW ALBANY FIRE MUSEUM,www.vintagefiremuseum.org,68299.0,208,2276241,4,0,False
ADAMS MILL INC,www.adams-mill.org,50598.0,0,0,0,0,False
FORT WAYNE FIREFIGHTERS MUSEUM INC,www.fortwaynefiremuseum.com,31398.0,20,108140,2,0,False
SANTAS ELVES & SANTA CLAUS MU,www.santaclausmuseum.org,193463.0,857,57394841,64,0,True
CARMEL-CLAY HISTORIAL SOCIETY INC,www.carmelclayhistory.org,100151.0,376,33991731,5,0,True
LAPORTE COUNTY HISTORICAL SOCIETY INC,www.laportecountyhistory.org,86237.0,60,526871,3,0,True
CEDAR LAKE HISTORICAL ASSOCIATION INC,www.cedarlakehistory.org,9173.0,87,5274577,2,0,False
CHILDRENS MUSEUM GUILD,www.childrensmuseum.org,1094635.0,5067,844544701,39,3,True
MIDWEST MUSEUM OF AMERICAN ART FOUNDATION,midwestmuseum.us,245885.0,141,19657578,3,0,False
JAY COUNTY HISTORICAL SOCIETY INCORPORATED,www.jaycountyhistory.org,84912.0,402,124252221,10,0,True
